hotspot_id,lat,long,fid,ID_HDC_G0,NAME_MAIN,NAME_LIST,POP_2015,BU_2015
L694875,37.4425693,-122.1150649,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L677049,37.8071944,-122.2559479,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1365876,37.8566159,-122.301589,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L502385,37.8049438,-122.4648142,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L288287,37.8467336,-122.2303775,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1287291,37.8002684,-122.4628615,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L998431,37.7810776,-122.5143653,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L452554,37.5478778,-121.9604301,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L387571,37.3664225,-121.9390047,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L247936,37.6428456,-122.3970264,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1028646,37.526541,-122.259593,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L604022,37.7735218,-122.3948193,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1132368,37.7726823,-122.4569607,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1317790,37.323716,-121.862548,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L388949,37.7707105,-122.481814,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L598333,37.7055365,-122.0557451,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L848303,37.5973489,-122.3656744,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1787495,37.904564,-122.3676086,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L870863,37.7675841,-122.4818716,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L5141312,37.5532808,-122.2469759,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L5159352,37.346082,-121.872722,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L295710,37.2664712,-121.9515038,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L816657,37.7777365,-122.5110984,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L764558,37.8393943,-122.3118854,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L4486783,37.768528,-122.31,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1266027,37.8654693,-122.3065209,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L780222,37.5529814,-122.2640562,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L419997,37.4216539,-122.0688885,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1858751,37.7358062,-122.479701,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L3334996,37.4060709,-121.920712,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L633245,37.4401103,-121.9060993,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1239780,37.8678917,-122.3187411,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1330993,37.7674547,-122.5117588,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L2314909,37.8977315,-122.3249531,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L678891,37.4011703,-121.944927,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L7005825,37.3713509,-121.9289088,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L775682,37.6015162,-122.3686409,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1575033,37.7663895,-122.5019156,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L389606,37.8051812,-122.4285507,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1071807,37.3282802,-121.8098187,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L420537,37.521054,-122.2500711,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1284799,37.79593,-122.396468,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L594831,37.7661689,-122.2824669,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L502380,37.7381243,-122.3725462,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L4976475,37.3335726,-121.899485,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L998381,37.7877083,-122.4791479,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L5162517,37.5914058,-122.3590279,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L109468,37.7858295,-122.3170111,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1059758,37.3493495,-121.940217,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1365886,37.8867747,-122.3162875,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L585429,37.5726781,-122.0133018,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L2529687,37.633398,-122.4979556,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1111386,37.7685775,-122.4671316,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L6530472,37.43515,-122.102342,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1333065,37.8048031,-122.4307346,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L508074,37.7678376,-122.4414012,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1011626,37.7684249,-122.4917865,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1041589,37.6532244,-122.4273813,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L502341,37.7490007,-122.1458459,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L834176,37.9274431,-122.3936176,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L848605,37.9654989,-122.3760438,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L247968,37.6990544,-122.4356181,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L803630,37.7463539,-122.225132,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L611277,37.2453957,-121.9695711,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1022599,37.7294017,-122.5069034,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L803642,37.7951354,-122.2603226,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1415714,37.9096009,-122.3274529,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L445199,37.7930159,-122.4555659,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L1339566,37.4238228,-122.2093969,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L668827,37.7874472,-122.4695413,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L379792,37.5882548,-122.3480415,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L637918,37.7696461,-122.4577332,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L454384,37.7207629,-122.418251,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
L3269799,37.572576,-122.260977,10,10,San Jose,"San Jose; San Francisco; Oakland; Fremont; Sunnyvale; Hayward; Berkeley; Santa Clara; San Mateo; Richmond; Mountain View; Redwood City; Alameda; Palo Alto",4609129.782537000253797,1312.896572999999989
